domain,site,plot,measurementLevel,sensorDepths,CVALA1,CVALA2,CVALA3,CVALR1,CVALR2,U_CVALA1,U_CVALA2,U_CVALA3,CVALO1,CVALS1,CVALS2,remarks,CVALC1
5,UNDE,1,3,-0.27,0.159896183527689,0.460133056366035,-0.047184104749122,0.594021298814582,0.00107026688562,0.028793493297188,4.15644743966543E-05,0.028793493297188,n,20100101125959,NA,NA,20191023.144628
5,UNDE,1,4,-0.37,0.159896183527689,0.460133056366035,-0.047184104749122,0.594021298814582,0.00107026688562,0.028793493297188,4.15644743966543E-05,0.028793493297188,n,20100101125959,NA,NA,20191023.144628
5,UNDE,1,5,-0.57,0.258740632528266,0.35663551014218,-0.106162548634847,0.587740118680592,0.001058714396326,0.048625453497822,4.43510817593042E-05,0.048625453497822,n,20100101125959,NA,NA,20191023.144628
5,UNDE,1,6,-0.87,0.46612190487424,0.241149489345418,-0.256897472688802,0.611568586471819,0.000990444467965,0.048005266606803,5.27379750907788E-05,0.048005266606803,n,20100101125959,NA,NA,20191023.144628
5,UNDE,1,7,-1.27,0.110797827202503,0.54032662316547,-0.019133455331062,0.607505889112492,0.000843951493123,0.050867336643737,3.87423805582153E-05,0.050867336643737,n,20100101125959,NA,NA,20191023.144628
5,UNDE,1,8,-1.97,0.476473563374564,0.238811074711216,-0.264997973121639,0.596589618998084,0.001000981621653,0.027945688740263,4.67583427265304E-05,0.027945688740263,n,20100101125959,NA,NA,20191023.144628
5,UNDE,2,1,-0.06,0.0472394551944,0.741964540154787,0.005883081439436,0.60713151347041,0.00037301018143,0.04125697781419,3.7380565817173E-05,0.04125697781419,n,20100101125959,NA,NA,20191023.144628
5,UNDE,2,2,-0.16,0.0472394551944,0.741964540154787,0.005883081439436,0.60713151347041,0.00037301018143,0.04125697781419,3.7380565817173E-05,0.04125697781419,n,20100101125959,NA,NA,20191023.144628
5,UNDE,2,3,-0.26,0.159896183527689,0.460133056366035,-0.047184104749122,0.594021298814582,0.00107026688562,0.028793493297188,4.15644743966543E-05,0.028793493297188,n,20100101125959,NA,NA,20191023.144628
5,UNDE,2,4,-0.36,0.159896183527689,0.460133056366035,-0.047184104749122,0.594021298814582,0.00107026688562,0.028793493297188,4.15644743966543E-05,0.028793493297188,n,20100101125959,NA,NA,20191023.144628
5,UNDE,2,5,-0.56,0.258740632528266,0.35663551014218,-0.106162548634847,0.587740118680592,0.001058714396326,0.048625453497822,4.43510817593042E-05,0.048625453497822,n,20100101125959,NA,NA,20191023.144628
5,UNDE,2,6,-0.86,0.46612190487424,0.241149489345418,-0.256897472688802,0.611568586471819,0.000990444467965,0.048005266606803,5.27379750907788E-05,0.048005266606803,n,20100101125959,NA,NA,20191023.144628
5,UNDE,2,7,-1.26,0.110797827202503,0.54032662316547,-0.019133455331062,0.607505889112492,0.000843951493123,0.050867336643737,3.87423805582153E-05,0.050867336643737,n,20100101125959,NA,NA,20191023.144628
5,UNDE,2,8,-1.96,0.476473563374564,0.238811074711216,-0.264997973121639,0.596589618998084,0.001000981621653,0.027945688740263,4.67583427265304E-05,0.027945688740263,n,20100101125959,NA,NA,20191023.144628
5,UNDE,3,1,-0.07,0.0472394551944,0.741964540154787,0.005883081439436,0.60713151347041,0.00037301018143,0.04125697781419,3.7380565817173E-05,0.04125697781419,n,20100101125959,NA,NA,20191023.144628
5,UNDE,3,2,-0.17,0.0472394551944,0.741964540154787,0.005883081439436,0.60713151347041,0.00037301018143,0.04125697781419,3.7380565817173E-05,0.04125697781419,n,20100101125959,NA,NA,20191023.144628
5,UNDE,3,3,-0.27,0.159896183527689,0.460133056366035,-0.047184104749122,0.594021298814582,0.00107026688562,0.028793493297188,4.15644743966543E-05,0.028793493297188,n,20100101125959,NA,NA,20191023.144628
5,UNDE,3,4,-0.37,0.159896183527689,0.460133056366035,-0.047184104749122,0.594021298814582,0.00107026688562,0.028793493297188,4.15644743966543E-05,0.028793493297188,n,20100101125959,NA,NA,20191023.144628
5,UNDE,3,5,-0.57,0.258740632528266,0.35663551014218,-0.106162548634847,0.587740118680592,0.001058714396326,0.048625453497822,4.43510817593042E-05,0.048625453497822,n,20100101125959,NA,NA,20191023.144628
5,UNDE,3,6,-0.87,0.46612190487424,0.241149489345418,-0.256897472688802,0.611568586471819,0.000990444467965,0.048005266606803,5.27379750907788E-05,0.048005266606803,n,20100101125959,NA,NA,20191023.144628
5,UNDE,3,7,-1.27,0.110797827202503,0.54032662316547,-0.019133455331062,0.607505889112492,0.000843951493123,0.050867336643737,3.87423805582153E-05,0.050867336643737,n,20100101125959,NA,NA,20191023.144628
5,UNDE,3,8,-1.97,0.476473563374564,0.238811074711216,-0.264997973121639,0.596589618998084,0.001000981621653,0.027945688740263,4.67583427265304E-05,0.027945688740263,n,20100101125959,NA,NA,20191023.144628
5,UNDE,4,1,-0.07,0.0472394551944,0.741964540154787,0.005883081439436,0.60713151347041,0.00037301018143,0.04125697781419,3.7380565817173E-05,0.04125697781419,n,20100101125959,NA,NA,20191023.144628
5,UNDE,4,2,-0.17,0.0472394551944,0.741964540154787,0.005883081439436,0.60713151347041,0.00037301018143,0.04125697781419,3.7380565817173E-05,0.04125697781419,n,20100101125959,NA,NA,20191023.144628
5,UNDE,4,3,-0.27,0.159896183527689,0.460133056366035,-0.047184104749122,0.594021298814582,0.00107026688562,0.028793493297188,4.15644743966543E-05,0.028793493297188,n,20100101125959,NA,NA,20191023.144628
5,UNDE,4,4,-0.37,0.159896183527689,0.460133056366035,-0.047184104749122,0.594021298814582,0.00107026688562,0.028793493297188,4.15644743966543E-05,0.028793493297188,n,20100101125959,NA,NA,20191023.144628
5,UNDE,4,5,-0.57,0.258740632528266,0.35663551014218,-0.106162548634847,0.587740118680592,0.001058714396326,0.048625453497822,4.43510817593042E-05,0.048625453497822,n,20100101125959,NA,NA,20191023.144628
5,UNDE,4,6,-0.87,0.46612190487424,0.241149489345418,-0.256897472688802,0.611568586471819,0.000990444467965,0.048005266606803,5.27379750907788E-05,0.048005266606803,n,20100101125959,NA,NA,20191023.144628
5,UNDE,4,7,-1.27,0.110797827202503,0.54032662316547,-0.019133455331062,0.607505889112492,0.000843951493123,0.050867336643737,3.87423805582153E-05,0.050867336643737,n,20100101125959,NA,NA,20191023.144628
5,UNDE,4,8,-1.97,0.476473563374564,0.238811074711216,-0.264997973121639,0.596589618998084,0.001000981621653,0.027945688740263,4.67583427265304E-05,0.027945688740263,n,20100101125959,NA,NA,20191023.144628
5,UNDE,5,1,-0.06,0.0472394551944,0.741964540154787,0.005883081439436,0.60713151347041,0.00037301018143,0.04125697781419,3.7380565817173E-05,0.04125697781419,n,20100101125959,NA,NA,20191023.144628
5,UNDE,5,2,-0.16,0.0472394551944,0.741964540154787,0.005883081439436,0.60713151347041,0.00037301018143,0.04125697781419,3.7380565817173E-05,0.04125697781419,n,20100101125959,NA,NA,20191023.144628
5,UNDE,5,3,-0.26,0.159896183527689,0.460133056366035,-0.047184104749122,0.594021298814582,0.00107026688562,0.028793493297188,4.15644743966543E-05,0.028793493297188,n,20100101125959,NA,NA,20191023.144628
